Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Guatemala,2012-01-01,0,0,1,0,0,1,655
Guyana,2012-01-01,0,0,1,0,0,1,280
Honduras,2012-01-01,0,0,1,0,0,1,2649
Croatia,2012-01-01,0,0,1,0,0,1,343
Hungary,2012-01-01,0,0,1,0,0,1,1355
Ireland,2012-01-01,0,0,1,0,0,1,2116
Italy,2012-01-01,0,0,1,0,0,1,4689
Lithuania,2012-01-01,0,0,1,0,0,1,441
Latvia,2012-01-01,0,0,1,0,0,1,326
"China, Macao Special Administrative Region",2012-01-01,0,0,1,0,0,1,49
Morocco,2012-01-01,0,0,1,0,0,1,2933
Mexico,2012-01-01,0,0,1,0,0,1,36389
Myanmar,2012-01-01,0,0,1,0,0,1,238
Mongolia,2012-01-01,0,0,1,0,0,1,332
Netherlands (Kingdom of the),2012-01-01,0,0,1,0,0,1,8880
Norway,2012-01-01,0,0,1,0,0,1,2625
New Zealand,2012-01-01,0,0,1,0,0,1,3389
Panama,2012-01-01,0,0,1,0,0,1,2440
Poland,2012-01-01,0,0,1,0,0,1,2776
Romania,2012-01-01,0,0,1,0,0,1,1541
El Salvador,2012-01-01,0,0,1,0,0,1,3467
Serbia,2012-01-01,0,0,1,0,0,1,385
Slovakia,2012-01-01,0,0,1,0,0,1,641
Slovenia,2012-01-01,0,0,1,0,0,1,264
Sweden,2012-01-01,0,0,1,0,0,1,14090
Albania,2013-01-01,0,0,1,0,0,1,87
Austria,2013-01-01,0,0,1,0,0,1,3780
Azerbaijan,2013-01-01,0,0,1,0,0,1,212
Belgium,2013-01-01,0,0,1,0,0,1,7158
Barbados,2013-01-01,0,0,1,0,0,1,170
Canada,2013-01-01,0,0,1,0,0,1,26431
Switzerland,2013-01-01,0,0,1,0,0,1,2696
Chile,2013-01-01,0,0,1,0,0,1,13230
Colombia,2013-01-01,0,0,1,0,0,1,20739
Costa Rica,2013-01-01,0,0,1,0,0,1,7279
Cyprus,2013-01-01,0,0,1,0,0,1,47
Czechia,2013-01-01,0,0,1,0,0,1,1417
Germany,2013-01-01,0,0,1,0,0,1,35330
Dominican Republic,2013-01-01,0,0,1,0,0,1,7996
Spain,2013-01-01,0,0,1,0,0,1,8923
Finland,2013-01-01,0,0,1,0,0,1,2988
France,2013-01-01,0,0,1,0,0,1,27778
United Kingdom (England and Wales),2013-01-01,0,0,1,0,0,1,56581
United Kingdom (Northern Ireland),2013-01-01,0,0,1,0,0,1,2153
United Kingdom (Scotland),2013-01-01,0,0,1,0,0,1,8114
Greece,2013-01-01,0,0,1,0,0,1,468
Grenada,2013-01-01,0,0,1,0,0,1,148
Guatemala,2013-01-01,0,0,1,0,0,1,9793
Guyana,2013-01-01,0,0,1,0,0,1,307
Honduras,2013-01-01,0,0,1,0,0,1,2963
Croatia,2013-01-01,0,0,1,0,0,1,576
Hungary,2013-01-01,0,0,1,0,0,1,5974
Ireland,2013-01-01,0,0,1,0,0,1,1883
Italy,2013-01-01,0,0,1,0,0,1,4488
Lithuania,2013-01-01,0,0,1,0,0,1,255
Latvia,2013-01-01,0,0,1,0,0,1,452
"China, Macao Special Administrative Region",2013-01-01,0,0,1,0,0,1,53
Morocco,2013-01-01,0,0,1,0,0,1,4327
Mexico,2013-01-01,0,0,1,0,0,1,39056
Myanmar,2013-01-01,0,0,1,0,0,1,360
Mongolia,2013-01-01,0,0,1,0,0,1,405
Netherlands (Kingdom of the),2013-01-01,0,0,1,0,0,1,4419
Norway,2013-01-01,0,0,1,0,0,1,3526
New Zealand,2013-01-01,0,0,1,0,0,1,3739
Panama,2013-01-01,0,0,1,0,0,1,2322
Poland,2013-01-01,0,0,1,0,0,1,3055
Romania,2013-01-01,0,0,1,0,0,1,1736
El Salvador,2013-01-01,0,0,1,0,0,1,3113
Serbia,2013-01-01,0,0,1,0,0,1,262
Slovakia,2013-01-01,0,0,1,0,0,1,159
Slovenia,2013-01-01,0,0,1,0,0,1,378
Sweden,2013-01-01,0,0,1,0,0,1,14891
Albania,2014-01-01,0,0,1,0,0,1,97
Austria,2014-01-01,0,0,1,0,0,1,3564
Azerbaijan,2014-01-01,0,0,1,0,0,1,214
Belgium,2014-01-01,0,0,1,0,0,1,6897
Bahamas,2014-01-01,0,0,1,0,0,1,318
Barbados,2014-01-01,0,0,1,0,0,1,164
Canada,2014-01-01,0,0,1,0,0,1,26055
Switzerland,2014-01-01,0,0,1,0,0,1,2747
Chile,2014-01-01,0,0,1,0,0,1,11951
Colombia,2014-01-01,0,0,1,0,0,1,21115
Costa Rica,2014-01-01,0,0,1,0,0,1,7303
Cyprus,2014-01-01,0,0,1,0,0,1,51
Czechia,2014-01-01,0,0,1,0,0,1,1432
Germany,2014-01-01,0,0,1,0,0,1,34959
Dominican Republic,2014-01-01,0,0,1,0,0,1,8463
Spain,2014-01-01,0,0,1,0,0,1,9468
Finland,2014-01-01,0,0,1,0,0,1,2825
France,2014-01-01,0,0,1,0,0,1,30959
United Kingdom (England and Wales),2014-01-01,0,0,1,0,0,1,78787
United Kingdom (Northern Ireland),2014-01-01,0,0,1,0,0,1,2582
United Kingdom (Scotland),2014-01-01,0,0,1,0,0,1,8554
Greece,2014-01-01,0,0,1,0,0,1,466
Grenada,2014-01-01,0,0,1,0,0,1,155
Guatemala,2014-01-01,0,0,1,0,0,1,12254
Honduras,2014-01-01,0,0,1,0,0,1,2340
Croatia,2014-01-01,0,0,1,0,0,1,604
Hungary,2014-01-01,0,0,1,0,0,1,773
Ireland,2014-01-01,0,0,1,0,0,1,1864
Italy,2014-01-01,0,0,1,0,0,1,4754
Lithuania,2014-01-01,0,0,1,0,0,1,317
Latvia,2014-01-01,0,0,1,0,0,1,553
"China, Macao Special Administrative Region",2014-01-01,0,0,1,0,0,1,55
Mexico,2014-01-01,0,0,1,0,0,1,34810
Mongolia,2014-01-01,0,0,1,0,0,1,353
Netherlands (Kingdom of the),2014-01-01,0,0,1,0,0,1,4292
Norway,2014-01-01,0,0,1,0,0,1,3746
New Zealand,2014-01-01,0,0,1,0,0,1,3738
Panama,2014-01-01,0,0,1,0,0,1,2691
Poland,2014-01-01,0,0,1,0,0,1,2931
Romania,2014-01-01,0,0,1,0,0,1,1516
El Salvador,2014-01-01,0,0,1,0,0,1,2557
Serbia,2014-01-01,0,0,1,0,0,1,288
Slovakia,2014-01-01,0,0,1,0,0,1,683
Slovenia,2014-01-01,0,0,1,0,0,1,296
Sweden,2014-01-01,0,0,1,0,0,1,16910
Albania,2015-01-01,0,0,1,0,0,1,149
Austria,2015-01-01,0,0,1,0,0,1,3479
Belgium,2015-01-01,0,0,1,0,0,1,6888
Bahamas,2015-01-01,0,0,1,0,0,1,302
Barbados,2015-01-01,0,0,1,0,0,1,194
Canada,2015-01-01,0,0,1,0,0,1,27454
Switzerland,2015-01-01,0,0,1,0,0,1,2710
Chile,2015-01-01,0,0,1,0,0,1,11727
Colombia,2015-01-01,0,0,1,0,0,1,22115
Costa Rica,2015-01-01,0,0,1,0,0,1,7245
Cyprus,2015-01-01,0,0,1,0,0,1,21
Czechia,2015-01-01,0,0,1,0,0,1,1422
Germany,2015-01-01,0,0,1,0,0,1,34265
Dominican Republic,2015-01-01,0,0,1,0,0,1,6741
Spain,2015-01-01,0,0,1,0,0,1,7496
Finland,2015-01-01,0,0,1,0,0,1,2772
France,2015-01-01,0,0,1,0,0,1,33283
United Kingdom (England and Wales),2015-01-01,0,0,1,0,0,1,106536
United Kingdom (Northern Ireland),2015-01-01,0,0,1,0,0,1,2910
United Kingdom (Scotland),2015-01-01,0,0,1,0,0,1,9314
Greece,2015-01-01,0,0,1,0,0,1,554
Grenada,2015-01-01,0,0,1,0,0,1,130
Guatemala,2015-01-01,0,0,1,0,0,1,10701
Guyana,2015-01-01,0,0,1,0,0,1,380
Honduras,2015-01-01,0,0,1,0,0,1,1484
Croatia,2015-01-01,0,0,1,0,0,1,605
Ireland,2015-01-01,0,0,1,0,0,1,2306
Italy,2015-01-01,0,0,1,0,0,1,4511
Lithuania,2015-01-01,0,0,1,0,0,1,263
Latvia,2015-01-01,0,0,1,0,0,1,466
"China, Macao Special Administrative Region",2015-01-01,0,0,1,0,0,1,94
Morocco,2015-01-01,0,0,1,0,0,1,3483
Mexico,2015-01-01,0,0,1,0,0,1,35628
Mongolia,2015-01-01,0,0,1,0,0,1,359
Netherlands (Kingdom of the),2015-01-01,0,0,1,0,0,1,4160
Norway,2015-01-01,0,0,1,0,0,1,4359
New Zealand,2015-01-01,0,0,1,0,0,1,5153
Panama,2015-01-01,0,0,1,0,0,1,3152
Poland,2015-01-01,0,0,1,0,0,1,2755
Romania,2015-01-01,0,0,1,0,0,1,1740
El Salvador,2015-01-01,0,0,1,0,0,1,4440
Serbia,2015-01-01,0,0,1,0,0,1,251
Slovakia,2015-01-01,0,0,1,0,0,1,645
Slovenia,2015-01-01,0,0,1,0,0,1,258
Sweden,2015-01-01,0,0,1,0,0,1,15237
Albania,2016-01-01,0,0,1,0,0,1,120
Austria,2016-01-01,0,0,1,0,0,1,4391
Azerbaijan,2016-01-01,0,0,1,0,0,1,105
Belgium,2016-01-01,0,0,1,0,0,1,7758
Bahamas,2016-01-01,0,0,1,0,0,1,230
Barbados,2016-01-01,0,0,1,0,0,1,182
Canada,2016-01-01,0,0,1,0,0,1,30489
Switzerland,2016-01-01,0,0,1,0,0,1,2742
Chile,2016-01-01,0,0,1,0,0,1,12263
Colombia,2016-01-01,0,0,1,0,0,1,21399
Costa Rica,2016-01-01,0,0,1,0,0,1,5363
Cyprus,2016-01-01,0,0,1,0,0,1,24
Czechia,2016-01-01,0,0,1,0,0,1,1393
Germany,2016-01-01,0,0,1,0,0,1,37166
Dominican Republic,2016-01-01,0,0,1,0,0,1,6273
Spain,2016-01-01,0,0,1,0,0,1,8726
Finland,2016-01-01,0,0,1,0,0,1,3188
France,2016-01-01,0,0,1,0,0,1,35464
United Kingdom (England and Wales),2016-01-01,0,0,1,0,0,1,122190
United Kingdom (Northern Ireland),2016-01-01,0,0,1,0,0,1,3182
United Kingdom (Scotland),2016-01-01,0,0,1,0,0,1,10073
Greece,2016-01-01,0,0,1,0,0,1,493
Grenada,2016-01-01,0,0,1,0,0,1,229
Guatemala,2016-01-01,0,0,1,0,0,1,10380
Guyana,2016-01-01,0,0,1,0,0,1,289
Honduras,2016-01-01,0,0,1,0,0,1,1672
Croatia,2016-01-01,0,0,1,0,0,1,717
Hungary,2016-01-01,0,0,1,0,0,1,600
Ireland,2016-01-01,0,0,1,0,0,1,2545
Italy,2016-01-01,0,0,1,0,0,1,4513
Saint Kitts and Nevis,2016-01-01,0,0,1,0,0,1,48
Lithuania,2016-01-01,0,0,1,0,0,1,208
Latvia,2016-01-01,0,0,1,0,0,1,220
"China, Macao Special Administrative Region",2016-01-01,0,0,1,0,0,1,88
Morocco,2016-01-01,0,0,1,0,0,1,2819
Mexico,2016-01-01,0,0,1,0,0,1,36557
Mongolia,2016-01-01,0,0,1,0,0,1,290
Netherlands (Kingdom of the),2016-01-01,0,0,1,0,0,1,4735
Norway,2016-01-01,0,0,1,0,0,1,5560
New Zealand,2016-01-01,0,0,1,0,0,1,5601
Panama,2016-01-01,0,0,1,0,0,1,3247
Poland,2016-01-01,0,0,1,0,0,1,3155
Romania,2016-01-01,0,0,1,0,0,1,1789
El Salvador,2016-01-01,0,0,1,0,0,1,5167
Serbia,2016-01-01,0,0,1,0,0,1,283
Slovakia,2016-01-01,0,0,1,0,0,1,656
Slovenia,2016-01-01,0,0,1,0,0,1,356
Sweden,2016-01-01,0,0,1,0,0,1,17681
Albania,2017-01-01,0,0,1,0,0,1,113
Austria,2017-01-01,0,0,1,0,0,1,4253
Azerbaijan,2017-01-01,0,0,1,0,0,1,123
Belgium,2017-01-01,0,0,1,0,0,1,8634
Bahamas,2017-01-01,0,0,1,0,0,1,209
Barbados,2017-01-01,0,0,1,0,0,1,169
Canada,2017-01-01,0,0,1,0,0,1,27192
Switzerland,2017-01-01,0,0,1,0,0,1,3755
Chile,2017-01-01,0,0,1,0,0,1,12596
Colombia,2017-01-01,0,0,1,0,0,1,23798
Costa Rica,2017-01-01,0,0,1,0,0,1,6281
Cyprus,2017-01-01,0,0,1,0,0,1,20
Czechia,2017-01-01,0,0,1,0,0,1,1414
Germany,2017-01-01,0,0,1,0,0,1,34815
Dominican Republic,2017-01-01,0,0,1,0,0,1,5162
Spain,2017-01-01,0,0,1,0,0,1,9464
Finland,2017-01-01,0,0,1,0,0,1,3054
France,2017-01-01,0,0,1,0,0,1,39690
United Kingdom (England and Wales),2017-01-01,0,0,1,0,0,1,151120
United Kingdom (Northern Ireland),2017-01-01,0,0,1,0,0,1,3356
United Kingdom (Scotland),2017-01-01,0,0,1,0,0,1,11628
Greece,2017-01-01,0,0,1,0,0,1,453
Grenada,2017-01-01,0,0,1,0,0,1,199
Guatemala,2017-01-01,0,0,1,0,0,1,10582
Guyana,2017-01-01,0,0,1,0,0,1,246
Honduras,2017-01-01,0,0,1,0,0,1,1463
Croatia,2017-01-01,0,0,1,0,0,1,495
Hungary,2017-01-01,0,0,1,0,0,1,588
Ireland,2017-01-01,0,0,1,0,0,1,2531
Italy,2017-01-01,0,0,1,0,0,1,5115
Saint Kitts and Nevis,2017-01-01,0,0,1,0,0,1,60
Lithuania,2017-01-01,0,0,1,0,0,1,226
Latvia,2017-01-01,0,0,1,0,0,1,262
"China, Macao Special Administrative Region",2017-01-01,0,0,1,0,0,1,108
Morocco,2017-01-01,0,0,1,0,0,1,4017
Mexico,2017-01-01,0,0,1,0,0,1,38309
Mongolia,2017-01-01,0,0,1,0,0,1,376
Netherlands (Kingdom of the),2017-01-01,0,0,1,0,0,1,4805
Norway,2017-01-01,0,0,1,0,0,1,5635
New Zealand,2017-01-01,0,0,1,0,0,1,5940
Panama,2017-01-01,0,0,1,0,0,1,5703
Poland,2017-01-01,0,0,1,0,0,1,3221
Romania,2017-01-01,0,0,1,0,0,1,1528
El Salvador,2017-01-01,0,0,1,0,0,1,5063
Serbia,2017-01-01,0,0,1,0,0,1,313
Slovakia,2017-01-01,0,0,1,0,0,1,705
Slovenia,2017-01-01,0,0,1,0,0,1,427
Sweden,2017-01-01,0,0,1,0,0,1,18874
Albania,2018-01-01,0,0,1,0,0,1,109
Austria,2018-01-01,0,0,1,0,0,1,4425
Azerbaijan,2018-01-01,0,0,1,0,0,1,106
Belgium,2018-01-01,0,0,1,0,0,1,8737
Bahamas,2018-01-01,0,0,1,0,0,1,179
Barbados,2018-01-01,0,0,1,0,0,1,163
Canada,2018-01-01,0,0,1,0,0,1,31645
Switzerland,2018-01-01,0,0,1,0,0,1,2843
Chile,2018-01-01,0,0,1,0,0,1,15133
Costa Rica,2018-01-01,0,0,1,0,0,1,6463
Cyprus,2018-01-01,0,0,1,0,0,1,29
Czechia,2018-01-01,0,0,1,0,0,1,1448
Germany,2018-01-01,0,0,1,0,0,1,40585
Dominican Republic,2018-01-01,0,0,1,0,0,1,5882
Spain,2018-01-01,0,0,1,0,0,1,11612
Finland,2018-01-01,0,0,1,0,0,1,3537
France,2018-01-01,0,0,1,0,0,1,47475
United Kingdom (England and Wales),2018-01-01,0,0,1,0,0,1,162030
United Kingdom (Northern Ireland),2018-01-01,0,0,1,0,0,1,3612
United Kingdom (Scotland),2018-01-01,0,0,1,0,0,1,12705
Greece,2018-01-01,0,0,1,0,0,1,423
Grenada,2018-01-01,0,0,1,0,0,1,478
Guatemala,2018-01-01,0,0,1,0,0,1,10831
Guyana,2018-01-01,0,0,1,0,0,1,291
Honduras,2018-01-01,0,0,1,0,0,1,1427
Croatia,2018-01-01,0,0,1,0,0,1,589
Hungary,2018-01-01,0,0,1,0,0,1,541
Ireland,2018-01-01,0,0,1,0,0,1,2806
Italy,2018-01-01,0,0,1,0,0,1,5381
Saint Kitts and Nevis,2018-01-01,0,0,1,0,0,1,35
Lithuania,2018-01-01,0,0,1,0,0,1,219
Latvia,2018-01-01,0,0,1,0,0,1,295
"China, Macao Special Administrative Region",2018-01-01,0,0,1,0,0,1,132
Morocco,2018-01-01,0,0,1,0,0,1,4538
Mexico,2018-01-01,0,0,1,0,0,1,42902
Mongolia,2018-01-01,0,0,1,0,0,1,621
Netherlands (Kingdom of the),2018-01-01,0,0,1,0,0,1,5155
Norway,2018-01-01,0,0,1,0,0,1,5796
New Zealand,2018-01-01,0,0,1,0,0,1,6196
Panama,2018-01-01,0,0,1,0,0,1,5874
Poland,2018-01-01,0,0,1,0,0,1,3328
Romania,2018-01-01,0,0,1,0,0,1,1751
El Salvador,2018-01-01,0,0,1,0,0,1,5590
Serbia,2018-01-01,0,0,1,0,0,1,461
Slovakia,2018-01-01,0,0,1,0,0,1,667
Slovenia,2018-01-01,0,0,1,0,0,1,362
Sweden,2018-01-01,0,0,1,0,0,1,19272
Albania,2019-01-01,0,0,1,0,0,1,154
Austria,2019-01-01,0,0,1,0,0,1,4509
Azerbaijan,2019-01-01,0,0,1,0,0,1,82
Belgium,2019-01-01,0,0,1,0,0,1,9348
Bahamas,2019-01-01,0,0,1,0,0,1,159
Bolivia (Plurinational State of),2019-01-01,0,0,1,0,0,1,6666
Barbados,2019-01-01,0,0,1,0,0,1,139
Canada,2019-01-01,0,0,1,0,0,1,34999
Switzerland,2019-01-01,0,0,1,0,0,1,2734
Chile,2019-01-01,0,0,1,0,0,1,17555
Costa Rica,2019-01-01,0,0,1,0,0,1,8050
Cyprus,2019-01-01,0,0,1,0,0,1,17
Czechia,2019-01-01,0,0,1,0,0,1,1560
Germany,2019-01-01,0,0,1,0,0,1,40724
Dominican Republic,2019-01-01,0,0,1,0,0,1,6425
Spain,2019-01-01,0,0,1,0,0,1,13031
Finland,2019-01-01,0,0,1,0,0,1,4009
France,2019-01-01,0,0,1,0,0,1,55223
United Kingdom (England and Wales),2019-01-01,0,0,1,0,0,1,164308
United Kingdom (Northern Ireland),2019-01-01,0,0,1,0,0,1,3465
United Kingdom (Scotland),2019-01-01,0,0,1,0,0,1,12612
Greece,2019-01-01,0,0,1,0,0,1,303
Grenada,2019-01-01,0,0,1,0,0,1,469
Guatemala,2019-01-01,0,0,1,0,0,1,11121
Guyana,2019-01-01,0,0,1,0,0,1,412
Honduras,2019-01-01,0,0,1,0,0,1,1255
Croatia,2019-01-01,0,0,1,0,0,1,858
Hungary,2019-01-01,0,0,1,0,0,1,385
Ireland,2019-01-01,0,0,1,0,0,1,2858
Italy,2019-01-01,0,0,1,0,0,1,5402
Saint Kitts and Nevis,2019-01-01,0,0,1,0,0,1,47
Lithuania,2019-01-01,0,0,1,0,0,1,190
Latvia,2019-01-01,0,0,1,0,0,1,303
"China, Macao Special Administrative Region",2019-01-01,0,0,1,0,0,1,161
Mexico,2019-01-01,0,0,1,0,0,1,52220
Mongolia,2019-01-01,0,0,1,0,0,1,610
Netherlands (Kingdom of the),2019-01-01,0,0,1,0,0,1,4300
Norway,2019-01-01,0,0,1,0,0,1,5065
New Zealand,2019-01-01,0,0,1,0,0,1,6405
Panama,2019-01-01,0,0,1,0,0,1,6600
Poland,2019-01-01,0,0,1,0,0,1,3560
Romania,2019-01-01,0,0,1,0,0,1,1912
El Salvador,2019-01-01,0,0,1,0,0,1,5986
Serbia,2019-01-01,0,0,1,0,0,1,559
Slovakia,2019-01-01,0,0,1,0,0,1,698
Slovenia,2019-01-01,0,0,1,0,0,1,241
Sweden,2019-01-01,0,0,1,0,0,1,19960
Albania,2020-01-01,0,0,1,0,0,1,145
Austria,2020-01-01,0,0,1,0,0,1,4141
Azerbaijan,2020-01-01,0,0,1,0,0,1,62
Belgium,2020-01-01,0,0,1,0,0,1,9046
Bahamas,2020-01-01,0,0,1,0,0,1,213
Bolivia (Plurinational State of),2020-01-01,0,0,1,0,0,1,5599
Barbados,2020-01-01,0,0,1,0,0,1,153
Canada,2020-01-01,0,0,1,0,0,1,32929
Switzerland,2020-01-01,0,0,1,0,0,1,2909
Chile,2020-01-01,0,0,1,0,0,1,15692
Costa Rica,2020-01-01,0,0,1,0,0,1,5942
Cyprus,2020-01-01,0,0,1,0,0,1,30
Czechia,2020-01-01,0,0,1,0,0,1,1453
Germany,2020-01-01,0,0,1,0,0,1,41079
Dominican Republic,2020-01-01,0,0,1,0,0,1,4911
Spain,2020-01-01,0,0,1,0,0,1,11112
Finland,2020-01-01,0,0,1,0,0,1,4062
France,2020-01-01,0,0,1,0,0,1,57828
United Kingdom (England and Wales),2020-01-01,0,0,1,0,0,1,163244
United Kingdom (Northern Ireland),2020-01-01,0,0,1,0,0,1,3322
United Kingdom (Scotland),2020-01-01,0,0,1,0,0,1,12339
Greece,2020-01-01,0,0,1,0,0,1,192
Grenada,2020-01-01,0,0,1,0,0,1,334
Guatemala,2020-01-01,0,0,1,0,0,1,9622
Guyana,2020-01-01,0,0,1,0,0,1,281
Honduras,2020-01-01,0,0,1,0,0,1,952
Croatia,2020-01-01,0,0,1,0,0,1,596
Hungary,2020-01-01,0,0,1,0,0,1,504
Ireland,2020-01-01,0,0,1,0,0,1,2604
Italy,2020-01-01,0,0,1,0,0,1,4918
Saint Kitts and Nevis,2020-01-01,0,0,1,0,0,1,51
Lithuania,2020-01-01,0,0,1,0,0,1,126
Latvia,2020-01-01,0,0,1,0,0,1,309
"China, Macao Special Administrative Region",2020-01-01,0,0,1,0,0,1,138
Morocco,2020-01-01,0,0,1,0,0,1,4763
Mexico,2020-01-01,0,0,1,0,0,1,53145
Myanmar,2020-01-01,0,0,1,0,0,1,18
Mongolia,2020-01-01,0,0,1,0,0,1,505
Netherlands (Kingdom of the),2020-01-01,0,0,1,0,0,1,4020
Norway,2020-01-01,0,0,1,0,0,1,5060
New Zealand,2020-01-01,0,0,1,0,0,1,6723
Panama,2020-01-01,0,0,1,0,0,1,5159
Poland,2020-01-01,0,0,1,0,0,1,2939
Romania,2020-01-01,0,0,1,0,0,1,1914
El Salvador,2020-01-01,0,0,1,0,0,1,4789
Serbia,2020-01-01,0,0,1,0,0,1,486
Slovakia,2020-01-01,0,0,1,0,0,1,621
Slovenia,2020-01-01,0,0,1,0,0,1,215
Sweden,2020-01-01,0,0,1,0,0,1,21144
Albania,2021-01-01,0,0,1,0,0,1,135
Austria,2021-01-01,0,0,1,0,0,1,4354
Azerbaijan,2021-01-01,0,0,1,0,0,1,77
Belgium,2021-01-01,0,0,1,0,0,1,9749
Bahamas,2021-01-01,0,0,1,0,0,1,179
Bolivia (Plurinational State of),2021-01-01,0,0,1,0,0,1,7000
Barbados,2021-01-01,0,0,1,0,0,1,155
Canada,2021-01-01,0,0,1,0,0,1,38650
Switzerland,2021-01-01,0,0,1,0,0,1,3050
Chile,2021-01-01,0,0,1,0,0,1,19235
Costa Rica,2021-01-01,0,0,1,0,0,1,6788
Cyprus,2021-01-01,0,0,1,0,0,1,63
Czechia,2021-01-01,0,0,1,0,0,1,1593
Germany,2021-01-01,0,0,1,0,0,1,41790
Dominican Republic,2021-01-01,0,0,1,0,0,1,6739
Spain,2021-01-01,0,0,1,0,0,1,14918
Finland,2021-01-01,0,0,1,0,0,1,5016
France,2021-01-01,0,0,1,0,0,1,76594
United Kingdom (England and Wales),2021-01-01,0,0,1,0,0,1,147835
United Kingdom (Northern Ireland),2021-01-01,0,0,1,0,0,1,3873
United Kingdom (Scotland),2021-01-01,0,0,1,0,0,1,14244
Greece,2021-01-01,0,0,1,0,0,1,320
Grenada,2021-01-01,0,0,1,0,0,1,375
Guatemala,2021-01-01,0,0,1,0,0,1,11102
Guyana,2021-01-01,0,0,1,0,0,1,435
Honduras,2021-01-01,0,0,1,0,0,1,3482
Croatia,2021-01-01,0,0,1,0,0,1,891
Hungary,2021-01-01,0,0,1,0,0,1,473
Ireland,2021-01-01,0,0,1,0,0,1,2973
Italy,2021-01-01,0,0,1,0,0,1,5766
Saint Kitts and Nevis,2021-01-01,0,0,1,0,0,1,38
Lithuania,2021-01-01,0,0,1,0,0,1,147
Latvia,2021-01-01,0,0,1,0,0,1,335
"China, Macao Special Administrative Region",2021-01-01,0,0,1,0,0,1,137
Morocco,2021-01-01,0,0,1,0,0,1,5875
Mexico,2021-01-01,0,0,1,0,0,1,69065
Mongolia,2021-01-01,0,0,1,0,0,1,540
Netherlands (Kingdom of the),2021-01-01,0,0,1,0,0,1,4665
Norway,2021-01-01,0,0,1,0,0,1,5775
New Zealand,2021-01-01,0,0,1,0,0,1,7595
Panama,2021-01-01,0,0,1,0,0,1,6655
Poland,2021-01-01,0,0,1,0,0,1,3214
Romania,2021-01-01,0,0,1,0,0,1,2345
El Salvador,2021-01-01,0,0,1,0,0,1,5919
Serbia,2021-01-01,0,0,1,0,0,1,662
Slovakia,2021-01-01,0,0,1,0,0,1,591
Slovenia,2021-01-01,0,0,1,0,0,1,238
Sweden,2021-01-01,0,0,1,0,0,1,22598
Albania,2022-01-01,0,0,1,0,0,1,169
Austria,2022-01-01,0,0,1,0,0,1,4968
Bahamas,2022-01-01,0,0,1,0,0,1,204
Bolivia (Plurinational State of),2022-01-01,0,0,1,0,0,1,9029
Barbados,2022-01-01,0,0,1,0,0,1,125
Canada,2022-01-01,0,0,1,0,0,1,40259
Switzerland,2022-01-01,0,0,1,0,0,1,3147
Chile,2022-01-01,0,0,1,0,0,1,23825
Costa Rica,2022-01-01,0,0,1,0,0,1,7560
Cyprus,2022-01-01,0,0,1,0,0,1,57
Czechia,2022-01-01,0,0,1,0,0,1,1822
Germany,2022-01-01,0,0,1,0,0,1,49690
Dominican Republic,2022-01-01,0,0,1,0,0,1,6091
Spain,2022-01-01,0,0,1,0,0,1,14918
Finland,2022-01-01,0,0,1,0,0,1,5108
France,2022-01-01,0,0,1,0,0,1,85571
United Kingdom (England and Wales),2022-01-01,0,0,1,0,0,1,193566
United Kingdom (Northern Ireland),2022-01-01,0,0,1,0,0,1,4151
United Kingdom (Scotland),2022-01-01,0,0,1,0,0,1,13723
Greece,2022-01-01,0,0,1,0,0,1,411
Grenada,2022-01-01,0,0,1,0,0,1,343
Guyana,2022-01-01,0,0,1,0,0,1,367
Honduras,2022-01-01,0,0,1,0,0,1,3250
Croatia,2022-01-01,0,0,1,0,0,1,718
Hungary,2022-01-01,0,0,1,0,0,1,587
Ireland,2022-01-01,0,0,1,0,0,1,3175
Italy,2022-01-01,0,0,1,0,0,1,6814
Saint Kitts and Nevis,2022-01-01,0,0,1,0,0,1,55
Lithuania,2022-01-01,0,0,1,0,0,1,141
"China, Macao Special Administrative Region",2022-01-01,0,0,1,0,0,1,149
Morocco,2022-01-01,0,0,1,0,0,1,5871
Mexico,2022-01-01,0,0,1,0,0,1,83474
Netherlands (Kingdom of the),2022-01-01,0,0,1,0,0,1,5835
Norway,2022-01-01,0,0,1,0,0,1,5179
Panama,2022-01-01,0,0,1,0,0,1,7447
Poland,2022-01-01,0,0,1,0,0,1,3372
Romania,2022-01-01,0,0,1,0,0,1,2694
El Salvador,2022-01-01,0,0,1,0,0,1,6737
Serbia,2022-01-01,0,0,1,0,0,1,484
Slovakia,2022-01-01,0,0,1,0,0,1,598
Slovenia,2022-01-01,0,0,1,0,0,1,289
Sweden,2022-01-01,0,0,1,0,0,1,20940
Azerbaijan,2003-01-01,0,0,1,0,0,1,49
Belgium,2003-01-01,0,0,1,0,0,1,2850
Canada,2003-01-01,0,0,1,0,0,1,531
Switzerland,2003-01-01,0,0,1,0,0,1,547
Cyprus,2003-01-01,0,0,1,0,0,1,32
Czechia,2003-01-01,0,0,1,0,0,1,646
Germany,2003-01-01,0,0,1,0,0,1,8766
Finland,2003-01-01,0,0,1,0,0,1,573
France,2003-01-01,0,0,1,0,0,1,10408
United Kingdom (England and Wales),2003-01-01,0,0,1,0,0,1,13272
United Kingdom (Northern Ireland),2003-01-01,0,0,1,0,0,1,364
