Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Mongolia,2016-01-01,1,0,0,0,1,0,4
Netherlands (Kingdom of the),2016-01-01,1,0,0,0,1,0,27
Norway,2016-01-01,1,0,0,0,1,0,0
Singapore,2016-01-01,1,0,0,0,1,0,4
Serbia,2016-01-01,1,0,0,0,1,0,1
Slovenia,2016-01-01,1,0,0,0,1,0,0
Türkiye,2016-01-01,1,0,0,0,1,0,82
Uruguay,2016-01-01,1,0,0,0,1,0,6
United States of America,2016-01-01,1,0,0,0,1,0,301
Armenia,2017-01-01,1,0,0,0,1,0,0
Antigua and Barbuda,2017-01-01,1,0,0,0,1,0,0
Australia,2017-01-01,1,0,0,0,1,0,8
Austria,2017-01-01,1,0,0,0,1,0,3
Belgium,2017-01-01,1,0,0,0,1,0,1
Bahamas,2017-01-01,1,0,0,0,1,0,1
Barbados,2017-01-01,1,0,0,0,1,0,0
Canada,2017-01-01,1,0,0,0,1,0,18
Switzerland,2017-01-01,1,0,0,0,1,0,0
Chile,2017-01-01,1,0,0,0,1,0,7
Czechia,2017-01-01,1,0,0,0,1,0,0
Germany,2017-01-01,1,0,0,0,1,0,15
Dominica,2017-01-01,1,0,0,0,1,0,0
Denmark,2017-01-01,1,0,0,0,1,0,0
Spain,2017-01-01,1,0,0,0,1,0,3
Finland,2017-01-01,1,0,0,0,1,0,0
France,2017-01-01,1,0,0,0,1,0,26
United Kingdom (England and Wales),2017-01-01,1,0,0,0,1,0,5
United Kingdom (Northern Ireland),2017-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2017-01-01,1,0,0,0,1,0,0
Guyana,2017-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2017-01-01,1,0,0,0,1,0,1
Hungary,2017-01-01,1,0,0,0,1,0,0
Ireland,2017-01-01,1,0,0,0,1,0,1
Iceland,2017-01-01,1,0,0,0,1,0,0
Italy,2017-01-01,1,0,0,0,1,0,4
Jamaica,2017-01-01,1,0,0,0,1,0,4
Saint Kitts and Nevis,2017-01-01,1,0,0,0,1,0,0
Saint Lucia,2017-01-01,1,0,0,0,1,0,0
Sri Lanka,2017-01-01,1,0,0,0,1,0,5
Lithuania,2017-01-01,1,0,0,0,1,0,3
Latvia,2017-01-01,1,0,0,0,1,0,4
Mongolia,2017-01-01,1,0,0,0,1,0,4
Norway,2017-01-01,1,0,0,0,1,0,0
Oman,2017-01-01,1,0,0,0,1,0,1
Serbia,2017-01-01,1,0,0,0,1,0,2
Suriname,2017-01-01,1,0,0,0,1,0,1
Slovenia,2017-01-01,1,0,0,0,1,0,1
Sweden,2017-01-01,1,0,0,0,1,0,6
Trinidad and Tobago,2017-01-01,1,0,0,0,1,0,1
Uruguay,2017-01-01,1,0,0,0,1,0,1
United States of America,2017-01-01,1,0,0,0,1,0,279
Saint Vincent and the Grenadines,2017-01-01,1,0,0,0,1,0,0
Argentina,2018-01-01,1,0,0,0,1,0,32
Armenia,2018-01-01,1,0,0,0,1,0,0
Antigua and Barbuda,2018-01-01,1,0,0,0,1,0,0
Australia,2018-01-01,1,0,0,0,1,0,7
Austria,2018-01-01,1,0,0,0,1,0,2
Azerbaijan,2018-01-01,1,0,0,0,1,0,1
Belgium,2018-01-01,1,0,0,0,1,0,0
Bahamas,2018-01-01,1,0,0,0,1,0,4
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,1,0,7
Barbados,2018-01-01,1,0,0,0,1,0,1
Canada,2018-01-01,1,0,0,0,1,0,12
Switzerland,2018-01-01,1,0,0,0,1,0,2
Chile,2018-01-01,1,0,0,0,1,0,4
Colombia,2018-01-01,1,0,0,0,1,0,70
Costa Rica,2018-01-01,1,0,0,0,1,0,1
Czechia,2018-01-01,1,0,0,0,1,0,1
Germany,2018-01-01,1,0,0,0,1,0,15
Dominica,2018-01-01,1,0,0,0,1,0,0
Denmark,2018-01-01,1,0,0,0,1,0,1
Spain,2018-01-01,1,0,0,0,1,0,5
Finland,2018-01-01,1,0,0,0,1,0,2
France,2018-01-01,1,0,0,0,1,0,18
United Kingdom (England and Wales),2018-01-01,1,0,0,0,1,0,2
United Kingdom (Northern Ireland),2018-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2018-01-01,1,0,0,0,1,0,1
Guyana,2018-01-01,1,0,0,0,1,0,0
"China, Hong Kong Special Administrative Region",2018-01-01,1,0,0,0,1,0,1
Honduras,2018-01-01,1,0,0,0,1,0,6
Croatia,2018-01-01,1,0,0,0,1,0,0
Hungary,2018-01-01,1,0,0,0,1,0,1
Ireland,2018-01-01,1,0,0,0,1,0,0
Iceland,2018-01-01,1,0,0,0,1,0,0
Italy,2018-01-01,1,0,0,0,1,0,4
Jamaica,2018-01-01,1,0,0,0,1,0,6
Kenya,2018-01-01,1,0,0,0,1,0,42
Saint Kitts and Nevis,2018-01-01,1,0,0,0,1,0,0
Saint Lucia,2018-01-01,1,0,0,0,1,0,0
Sri Lanka,2018-01-01,1,0,0,0,1,0,10
Lithuania,2018-01-01,1,0,0,0,1,0,1
Latvia,2018-01-01,1,0,0,0,1,0,0
Mongolia,2018-01-01,1,0,0,0,1,0,2
Norway,2018-01-01,1,0,0,0,1,0,0
Oman,2018-01-01,1,0,0,0,1,0,0
Singapore,2018-01-01,1,0,0,0,1,0,2
El Salvador,2018-01-01,1,0,0,0,1,0,19
Suriname,2018-01-01,1,0,0,0,1,0,0
Slovenia,2018-01-01,1,0,0,0,1,0,0
Sweden,2018-01-01,1,0,0,0,1,0,8
Trinidad and Tobago,2018-01-01,1,0,0,0,1,0,1
Uruguay,2018-01-01,1,0,0,0,1,0,3
United States of America,2018-01-01,1,0,0,0,1,0,268
Saint Vincent and the Grenadines,2018-01-01,1,0,0,0,1,0,0
Argentina,2019-01-01,1,0,0,0,1,0,38
Antigua and Barbuda,2019-01-01,1,0,0,0,1,0,0
Australia,2019-01-01,1,0,0,0,1,0,4
Austria,2019-01-01,1,0,0,0,1,0,4
Azerbaijan,2019-01-01,1,0,0,0,1,0,1
Bahamas,2019-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,1,0,4
Barbados,2019-01-01,1,0,0,0,1,0,0
Bhutan,2019-01-01,1,0,0,0,1,0,0
Canada,2019-01-01,1,0,0,0,1,0,12
Switzerland,2019-01-01,1,0,0,0,1,0,1
Chile,2019-01-01,1,0,0,0,1,0,11
Colombia,2019-01-01,1,0,0,0,1,0,60
Costa Rica,2019-01-01,1,0,0,0,1,0,3
Germany,2019-01-01,1,0,0,0,1,0,15
Dominica,2019-01-01,1,0,0,0,1,0,0
Denmark,2019-01-01,1,0,0,0,1,0,4
Dominican Republic,2019-01-01,1,0,0,0,1,0,10
Spain,2019-01-01,1,0,0,0,1,0,3
France,2019-01-01,1,0,0,0,1,0,20
United Kingdom (Northern Ireland),2019-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2019-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2019-01-01,1,0,0,0,1,0,0
Honduras,2019-01-01,1,0,0,0,1,0,8
Croatia,2019-01-01,1,0,0,0,1,0,0
Hungary,2019-01-01,1,0,0,0,1,0,3
Ireland,2019-01-01,1,0,0,0,1,0,0
Iceland,2019-01-01,1,0,0,0,1,0,0
Italy,2019-01-01,1,0,0,0,1,0,7
Kenya,2019-01-01,1,0,0,0,1,0,86
Saint Kitts and Nevis,2019-01-01,1,0,0,0,1,0,0
Saint Lucia,2019-01-01,1,0,0,0,1,0,0
Lithuania,2019-01-01,1,0,0,0,1,0,0
Latvia,2019-01-01,1,0,0,0,1,0,3
Mongolia,2019-01-01,1,0,0,0,1,0,12
Norway,2019-01-01,1,0,0,0,1,0,1
Singapore,2019-01-01,1,0,0,0,1,0,2
El Salvador,2019-01-01,1,0,0,0,1,0,14
Serbia,2019-01-01,1,0,0,0,1,0,3
Suriname,2019-01-01,1,0,0,0,1,0,0
Slovenia,2019-01-01,1,0,0,0,1,0,0
Sweden,2019-01-01,1,0,0,0,1,0,1
Trinidad and Tobago,2019-01-01,1,0,0,0,1,0,4
Türkiye,2019-01-01,1,0,0,0,1,0,59
Uruguay,2019-01-01,1,0,0,0,1,0,2
United States of America,2019-01-01,1,0,0,0,1,0,249
Saint Vincent and the Grenadines,2019-01-01,1,0,0,0,1,0,0
Argentina,2020-01-01,1,0,0,0,1,0,26
Antigua and Barbuda,2020-01-01,1,0,0,0,1,0,1
Australia,2020-01-01,1,0,0,0,1,0,3
Austria,2020-01-01,1,0,0,0,1,0,0
Bahamas,2020-01-01,1,0,0,0,1,0,0
Bosnia and Herzegovina,2020-01-01,1,0,0,0,1,0,1
Belize,2020-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,1,0,3
Barbados,2020-01-01,1,0,0,0,1,0,2
Bhutan,2020-01-01,1,0,0,0,1,0,0
Canada,2020-01-01,1,0,0,0,1,0,21
Switzerland,2020-01-01,1,0,0,0,1,0,0
Chile,2020-01-01,1,0,0,0,1,0,9
Colombia,2020-01-01,1,0,0,0,1,0,78
Costa Rica,2020-01-01,1,0,0,0,1,0,0
Czechia,2020-01-01,1,0,0,0,1,0,1
Germany,2020-01-01,1,0,0,0,1,0,12
Dominica,2020-01-01,1,0,0,0,1,0,0
Denmark,2020-01-01,1,0,0,0,1,0,1
Dominican Republic,2020-01-01,1,0,0,0,1,0,7
Spain,2020-01-01,1,0,0,0,1,0,7
France,2020-01-01,1,0,0,0,1,0,28
United Kingdom (Northern Ireland),2020-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2020-01-01,1,0,0,0,1,0,1
Guyana,2020-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2020-01-01,1,0,0,0,1,0,1
Honduras,2020-01-01,1,0,0,0,1,0,9
Croatia,2020-01-01,1,0,0,0,1,0,0
Hungary,2020-01-01,1,0,0,0,1,0,1
Ireland,2020-01-01,1,0,0,0,1,0,0
Iceland,2020-01-01,1,0,0,0,1,0,0
Italy,2020-01-01,1,0,0,0,1,0,2
Jamaica,2020-01-01,1,0,0,0,1,0,4
Kenya,2020-01-01,1,0,0,0,1,0,40
Saint Kitts and Nevis,2020-01-01,1,0,0,0,1,0,1
Saint Lucia,2020-01-01,1,0,0,0,1,0,0
Lithuania,2020-01-01,1,0,0,0,1,0,1
Latvia,2020-01-01,1,0,0,0,1,0,3
Mongolia,2020-01-01,1,0,0,0,1,0,2
Norway,2020-01-01,1,0,0,0,1,0,0
Russian Federation,2020-01-01,1,0,0,0,1,0,62
El Salvador,2020-01-01,1,0,0,0,1,0,9
Serbia,2020-01-01,1,0,0,0,1,0,1
Suriname,2020-01-01,1,0,0,0,1,0,0
Slovenia,2020-01-01,1,0,0,0,1,0,0
Sweden,2020-01-01,1,0,0,0,1,0,9
Trinidad and Tobago,2020-01-01,1,0,0,0,1,0,0
Türkiye,2020-01-01,1,0,0,0,1,0,72
Uruguay,2020-01-01,1,0,0,0,1,0,6
United States of America,2020-01-01,1,0,0,0,1,0,348
Saint Vincent and the Grenadines,2020-01-01,1,0,0,0,1,0,0
Argentina,2021-01-01,1,0,0,0,1,0,29
Australia,2021-01-01,1,0,0,0,1,0,3
Austria,2021-01-01,1,0,0,0,1,0,0
Bahamas,2021-01-01,1,0,0,0,1,0,0
Belize,2021-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,1,0,4
Barbados,2021-01-01,1,0,0,0,1,0,0
Canada,2021-01-01,1,0,0,0,1,0,8
Switzerland,2021-01-01,1,0,0,0,1,0,0
Chile,2021-01-01,1,0,0,0,1,0,10
Colombia,2021-01-01,1,0,0,0,1,0,69
Czechia,2021-01-01,1,0,0,0,1,0,2
Germany,2021-01-01,1,0,0,0,1,0,16
Dominica,2021-01-01,1,0,0,0,1,0,0
Denmark,2021-01-01,1,0,0,0,1,0,2
Ecuador,2021-01-01,1,0,0,0,1,0,10
France,2021-01-01,1,0,0,0,1,0,20
United Kingdom (Scotland),2021-01-01,1,0,0,0,1,0,0
Grenada,2021-01-01,1,0,0,0,1,0,1
Guyana,2021-01-01,1,0,0,0,1,0,2
"China, Hong Kong Special Administrative Region",2021-01-01,1,0,0,0,1,0,0
Honduras,2021-01-01,1,0,0,0,1,0,7
Croatia,2021-01-01,1,0,0,0,1,0,1
Hungary,2021-01-01,1,0,0,0,1,0,0
Ireland,2021-01-01,1,0,0,0,1,0,0
Iceland,2021-01-01,1,0,0,0,1,0,0
Italy,2021-01-01,1,0,0,0,1,0,5
Jamaica,2021-01-01,1,0,0,0,1,0,0
Jordan,2021-01-01,1,0,0,0,1,0,3
Kenya,2021-01-01,1,0,0,0,1,0,67
Saint Kitts and Nevis,2021-01-01,1,0,0,0,1,0,0
Saint Lucia,2021-01-01,1,0,0,0,1,0,0
Lithuania,2021-01-01,1,0,0,0,1,0,1
Latvia,2021-01-01,1,0,0,0,1,0,1
Mauritius,2021-01-01,1,0,0,0,1,0,1
Norway,2021-01-01,1,0,0,0,1,0,0
El Salvador,2021-01-01,1,0,0,0,1,0,9
Serbia,2021-01-01,1,0,0,0,1,0,1
Suriname,2021-01-01,1,0,0,0,1,0,1
Slovenia,2021-01-01,1,0,0,0,1,0,0
Sweden,2021-01-01,1,0,0,0,1,0,12
Türkiye,2021-01-01,1,0,0,0,1,0,68
Uruguay,2021-01-01,1,0,0,0,1,0,1
Holy See,2021-01-01,1,0,0,0,1,0,0
Saint Vincent and the Grenadines,2021-01-01,1,0,0,0,1,0,0
Argentina,2022-01-01,1,0,0,0,1,0,32
Antigua and Barbuda,2022-01-01,1,0,0,0,1,0,0
Australia,2022-01-01,1,0,0,0,1,0,0
Austria,2022-01-01,1,0,0,0,1,0,0
Bahamas,2022-01-01,1,0,0,0,1,0,0
Bosnia and Herzegovina,2022-01-01,1,0,0,0,1,0,0
Belize,2022-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,1,0,8
Canada,2022-01-01,1,0,0,0,1,0,19
Switzerland,2022-01-01,1,0,0,0,1,0,1
Chile,2022-01-01,1,0,0,0,1,0,26
Colombia,2022-01-01,1,0,0,0,1,0,74
Czechia,2022-01-01,1,0,0,0,1,0,1
Germany,2022-01-01,1,0,0,0,1,0,8
Dominica,2022-01-01,1,0,0,0,1,0,0
Denmark,2022-01-01,1,0,0,0,1,0,4
Ecuador,2022-01-01,1,0,0,0,1,0,13
France,2022-01-01,1,0,0,0,1,0,22
Grenada,2022-01-01,1,0,0,0,1,0,0
Guyana,2022-01-01,1,0,0,0,1,0,3
"China, Hong Kong Special Administrative Region",2022-01-01,1,0,0,0,1,0,2
Honduras,2022-01-01,1,0,0,0,1,0,6
Croatia,2022-01-01,1,0,0,0,1,0,0
Hungary,2022-01-01,1,0,0,0,1,0,0
Iceland,2022-01-01,1,0,0,0,1,0,0
Italy,2022-01-01,1,0,0,0,1,0,6
Jordan,2022-01-01,1,0,0,0,1,0,0
Kenya,2022-01-01,1,0,0,0,1,0,50
Saint Kitts and Nevis,2022-01-01,1,0,0,0,1,0,1
Saint Lucia,2022-01-01,1,0,0,0,1,0,1
Lithuania,2022-01-01,1,0,0,0,1,0,0
Latvia,2022-01-01,1,0,0,0,1,0,2
Morocco,2022-01-01,1,0,0,0,1,0,6
Montenegro,2022-01-01,1,0,0,0,1,0,0
Mauritius,2022-01-01,1,0,0,0,1,0,1
Norway,2022-01-01,1,0,0,0,1,0,0
El Salvador,2022-01-01,1,0,0,0,1,0,4
Suriname,2022-01-01,1,0,0,0,1,0,1
Slovenia,2022-01-01,1,0,0,0,1,0,0
Sweden,2022-01-01,1,0,0,0,1,0,1
Türkiye,2022-01-01,1,0,0,0,1,0,77
Uruguay,2022-01-01,1,0,0,0,1,0,4
Holy See,2022-01-01,1,0,0,0,1,0,0
Saint Vincent and the Grenadines,2022-01-01,1,0,0,0,1,0,0
Andorra,2008-01-01,0,1,0,0,1,0,0
Armenia,2008-01-01,0,1,0,0,1,0,12
Belgium,2008-01-01,0,1,0,0,1,0,18
Bulgaria,2008-01-01,0,1,0,0,1,0,21
Canada,2008-01-01,0,1,0,0,1,0,70
Chile,2008-01-01,0,1,0,0,1,0,54
Costa Rica,2008-01-01,0,1,0,0,1,0,86
Czechia,2008-01-01,0,1,0,0,1,0,50
Germany,2008-01-01,0,1,0,0,1,0,332
Finland,2008-01-01,0,1,0,0,1,0,7
"China, Hong Kong Special Administrative Region",2008-01-01,0,1,0,0,1,0,2
Croatia,2008-01-01,0,1,0,0,1,0,8
Hungary,2008-01-01,0,1,0,0,1,0,24
Italy,2008-01-01,0,1,0,0,1,0,361
Kazakhstan,2008-01-01,0,1,0,0,1,0,580
Lithuania,2008-01-01,0,1,0,0,1,0,29
Mongolia,2008-01-01,0,1,0,0,1,0,41
Netherlands (Kingdom of the),2008-01-01,0,1,0,0,1,0,229
Norway,2008-01-01,0,1,0,0,1,0,6
New Zealand,2008-01-01,0,1,0,0,1,0,9
Russian Federation,2008-01-01,0,1,0,0,1,0,2578
El Salvador,2008-01-01,0,1,0,0,1,0,551
Serbia,2008-01-01,0,1,0,0,1,0,26
Slovenia,2008-01-01,0,1,0,0,1,0,1
United States of America,2008-01-01,0,1,0,0,1,0,1991
Andorra,2009-01-01,0,1,0,0,1,0,0
Armenia,2009-01-01,0,1,0,0,1,0,9
Belgium,2009-01-01,0,1,0,0,1,0,24
Bulgaria,2009-01-01,0,1,0,0,1,0,18
Canada,2009-01-01,0,1,0,0,1,0,77
Switzerland,2009-01-01,0,1,0,0,1,0,8
Chile,2009-01-01,0,1,0,0,1,0,57
Costa Rica,2009-01-01,0,1,0,0,1,0,106
Czechia,2009-01-01,0,1,0,0,1,0,40
Germany,2009-01-01,0,1,0,0,1,0,321
Finland,2009-01-01,0,1,0,0,1,0,27
"China, Hong Kong Special Administrative Region",2009-01-01,0,1,0,0,1,0,4
Hungary,2009-01-01,0,1,0,0,1,0,17
Italy,2009-01-01,0,1,0,0,1,0,283
Kazakhstan,2009-01-01,0,1,0,0,1,0,549
Lithuania,2009-01-01,0,1,0,0,1,0,29
Mongolia,2009-01-01,0,1,0,0,1,0,45
Netherlands (Kingdom of the),2009-01-01,0,1,0,0,1,0,329
Norway,2009-01-01,0,1,0,0,1,0,5
New Zealand,2009-01-01,0,1,0,0,1,0,12
Russian Federation,2009-01-01,0,1,0,0,1,0,2581
El Salvador,2009-01-01,0,1,0,0,1,0,439
Serbia,2009-01-01,0,1,0,0,1,0,27
Slovenia,2009-01-01,0,1,0,0,1,0,3
United States of America,2009-01-01,0,1,0,0,1,0,1879
Andorra,2010-01-01,0,1,0,0,1,0,0
Armenia,2010-01-01,0,1,0,0,1,0,8
Belgium,2010-01-01,0,1,0,0,1,0,25
Bulgaria,2010-01-01,0,1,0,0,1,0,17
Canada,2010-01-01,0,1,0,0,1,0,91
Switzerland,2010-01-01,0,1,0,0,1,0,7
Chile,2010-01-01,0,1,0,0,1,0,45
Costa Rica,2010-01-01,0,1,0,0,1,0,92
Czechia,2010-01-01,0,1,0,0,1,0,37
Germany,2010-01-01,0,1,0,0,1,0,325
Finland,2010-01-01,0,1,0,0,1,0,19
"China, Hong Kong Special Administrative Region",2010-01-01,0,1,0,0,1,0,7
Croatia,2010-01-01,0,1,0,0,1,0,7
Hungary,2010-01-01,0,1,0,0,1,0,57
Italy,2010-01-01,0,1,0,0,1,0,325
Kazakhstan,2010-01-01,0,1,0,0,1,0,451
Lithuania,2010-01-01,0,1,0,0,1,0,32
Mongolia,2010-01-01,0,1,0,0,1,0,37
Netherlands (Kingdom of the),2010-01-01,0,1,0,0,1,0,474
Norway,2010-01-01,0,1,0,0,1,0,7
New Zealand,2010-01-01,0,1,0,0,1,0,3
Russian Federation,2010-01-01,0,1,0,0,1,0,2216
El Salvador,2010-01-01,0,1,0,0,1,0,395
Serbia,2010-01-01,0,1,0,0,1,0,22
Slovenia,2010-01-01,0,1,0,0,1,0,2
United States of America,2010-01-01,0,1,0,0,1,0,1645
Andorra,2011-01-01,0,1,0,0,1,0,1
Armenia,2011-01-01,0,1,0,0,1,0,11
Belgium,2011-01-01,0,1,0,0,1,0,26
Bulgaria,2011-01-01,0,1,0,0,1,0,13
Canada,2011-01-01,0,1,0,0,1,0,82
Switzerland,2011-01-01,0,1,0,0,1,0,2
Chile,2011-01-01,0,1,0,0,1,0,44
Costa Rica,2011-01-01,0,1,0,0,1,0,82
Czechia,2011-01-01,0,1,0,0,1,0,25
Germany,2011-01-01,0,1,0,0,1,0,316
Finland,2011-01-01,0,1,0,0,1,0,16
"China, Hong Kong Special Administrative Region",2011-01-01,0,1,0,0,1,0,1
Croatia,2011-01-01,0,1,0,0,1,0,5
Hungary,2011-01-01,0,1,0,0,1,0,50
Italy,2011-01-01,0,1,0,0,1,0,282
Kazakhstan,2011-01-01,0,1,0,0,1,0,448
Lithuania,2011-01-01,0,1,0,0,1,0,27
Mongolia,2011-01-01,0,1,0,0,1,0,41
Netherlands (Kingdom of the),2011-01-01,0,1,0,0,1,0,477
Norway,2011-01-01,0,1,0,0,1,0,3
New Zealand,2011-01-01,0,1,0,0,1,0,6
Peru,2011-01-01,0,1,0,0,1,0,98
Russian Federation,2011-01-01,0,1,0,0,1,0,1921
El Salvador,2011-01-01,0,1,0,0,1,0,403
Serbia,2011-01-01,0,1,0,0,1,0,32
Slovenia,2011-01-01,0,1,0,0,1,0,3
United States of America,2011-01-01,0,1,0,0,1,0,1598
Andorra,2012-01-01,0,1,0,0,1,0,0
Armenia,2012-01-01,0,1,0,0,1,0,8
Azerbaijan,2012-01-01,0,1,0,0,1,0,42
Belgium,2012-01-01,0,1,0,0,1,0,14
Bulgaria,2012-01-01,0,1,0,0,1,0,19
Belarus,2012-01-01,0,1,0,0,1,0,34
Canada,2012-01-01,0,1,0,0,1,0,73
Switzerland,2012-01-01,0,1,0,0,1,0,7
Chile,2012-01-01,0,1,0,0,1,0,48
Colombia,2012-01-01,0,1,0,0,1,0,1311
Costa Rica,2012-01-01,0,1,0,0,1,0,53
Czechia,2012-01-01,0,1,0,0,1,0,39
Germany,2012-01-01,0,1,0,0,1,0,326
Finland,2012-01-01,0,1,0,0,1,0,7
Guatemala,2012-01-01,0,1,0,0,1,0,33
"China, Hong Kong Special Administrative Region",2012-01-01,0,1,0,0,1,0,11
Croatia,2012-01-01,0,1,0,0,1,0,9
Hungary,2012-01-01,0,1,0,0,1,0,17
Italy,2012-01-01,0,1,0,0,1,0,343
Kazakhstan,2012-01-01,0,1,0,0,1,0,451
Lithuania,2012-01-01,0,1,0,0,1,0,24
Mongolia,2012-01-01,0,1,0,0,1,0,34
Netherlands (Kingdom of the),2012-01-01,0,1,0,0,1,0,470
Norway,2012-01-01,0,1,0,0,1,0,5
New Zealand,2012-01-01,0,1,0,0,1,0,10
Russian Federation,2012-01-01,0,1,0,0,1,0,1873
El Salvador,2012-01-01,0,1,0,0,1,0,465
Serbia,2012-01-01,0,1,0,0,1,0,22
Slovenia,2012-01-01,0,1,0,0,1,0,4
Trinidad and Tobago,2012-01-01,0,1,0,0,1,0,22
United States of America,2012-01-01,0,1,0,0,1,0,1676
Holy See,2012-01-01,0,1,0,0,1,0,0
Andorra,2013-01-01,0,1,0,0,1,0,0
Armenia,2013-01-01,0,1,0,0,1,0,6
Australia,2013-01-01,0,1,0,0,1,0,50
Austria,2013-01-01,0,1,0,0,1,0,13
Azerbaijan,2013-01-01,0,1,0,0,1,0,42
Belgium,2013-01-01,0,1,0,0,1,0,25
Bulgaria,2013-01-01,0,1,0,0,1,0,10
Bosnia and Herzegovina,2013-01-01,0,1,0,0,1,0,16
Belarus,2013-01-01,0,1,0,0,1,0,41
Canada,2013-01-01,0,1,0,0,1,0,69
Switzerland,2013-01-01,0,1,0,0,1,0,5
Chile,2013-01-01,0,1,0,0,1,0,33
Colombia,2013-01-01,0,1,0,0,1,0,1405
Costa Rica,2013-01-01,0,1,0,0,1,0,40
Czechia,2013-01-01,0,1,0,0,1,0,8
Germany,2013-01-01,0,1,0,0,1,0,66
Spain,2013-01-01,0,1,0,0,1,0,45
Finland,2013-01-01,0,1,0,0,1,0,9
United Kingdom (Scotland),2013-01-01,0,1,0,0,1,0,19
Grenada,2013-01-01,0,1,0,0,1,0,2
Guatemala,2013-01-01,0,1,0,0,1,0,27
"China, Hong Kong Special Administrative Region",2013-01-01,0,1,0,0,1,0,7
Honduras,2013-01-01,0,1,0,0,1,0,182
Croatia,2013-01-01,0,1,0,0,1,0,1
Hungary,2013-01-01,0,1,0,0,1,0,17
Iceland,2013-01-01,0,1,0,0,1,0,0
Italy,2013-01-01,0,1,0,0,1,0,291
Jamaica,2013-01-01,0,1,0,0,1,0,121
Japan,2013-01-01,0,1,0,0,1,0,24
Kazakhstan,2013-01-01,0,1,0,0,1,0,433
Sri Lanka,2013-01-01,0,1,0,0,1,0,159
Lithuania,2013-01-01,0,1,0,0,1,0,24
North Macedonia,2013-01-01,0,1,0,0,1,0,2
Montenegro,2013-01-01,0,1,0,0,1,0,3
Mongolia,2013-01-01,0,1,0,0,1,0,33
Netherlands (Kingdom of the),2013-01-01,0,1,0,0,1,0,282
Norway,2013-01-01,0,1,0,0,1,0,1
New Zealand,2013-01-01,0,1,0,0,1,0,2
Peru,2013-01-01,0,1,0,0,1,0,168
Russian Federation,2013-01-01,0,1,0,0,1,0,1854
El Salvador,2013-01-01,0,1,0,0,1,0,322
Serbia,2013-01-01,0,1,0,0,1,0,21
Slovenia,2013-01-01,0,1,0,0,1,0,1
Trinidad and Tobago,2013-01-01,0,1,0,0,1,0,19
Türkiye,2013-01-01,0,1,0,0,1,0,1736
United Republic of Tanzania,2013-01-01,0,1,0,0,1,0,789
United States of America,2013-01-01,0,1,0,0,1,0,1369
Holy See,2013-01-01,0,1,0,0,1,0,0
Andorra,2014-01-01,0,1,0,0,1,0,0
Armenia,2014-01-01,0,1,0,0,1,0,6
Australia,2014-01-01,0,1,0,0,1,0,40
Austria,2014-01-01,0,1,0,0,1,0,2
Azerbaijan,2014-01-01,0,1,0,0,1,0,40
Belgium,2014-01-01,0,1,0,0,1,0,23
Bulgaria,2014-01-01,0,1,0,0,1,0,9
Bosnia and Herzegovina,2014-01-01,0,1,0,0,1,0,7
Belarus,2014-01-01,0,1,0,0,1,0,66
Canada,2014-01-01,0,1,0,0,1,0,80
Switzerland,2014-01-01,0,1,0,0,1,0,5
Chile,2014-01-01,0,1,0,0,1,0,37
Colombia,2014-01-01,0,1,0,0,1,0,1453
Costa Rica,2014-01-01,0,1,0,0,1,0,54
Czechia,2014-01-01,0,1,0,0,1,0,8
Germany,2014-01-01,0,1,0,0,1,0,74
Dominican Republic,2014-01-01,0,1,0,0,1,0,129
Algeria,2014-01-01,0,1,0,0,1,0,243
Ecuador,2014-01-01,0,1,0,0,1,0,94
Spain,2014-01-01,0,1,0,0,1,0,44
Finland,2014-01-01,0,1,0,0,1,0,9
United Kingdom (Scotland),2014-01-01,0,1,0,0,1,0,12
Grenada,2014-01-01,0,1,0,0,1,0,1
Guatemala,2014-01-01,0,1,0,0,1,0,27
Honduras,2014-01-01,0,1,0,0,1,0,229
Croatia,2014-01-01,0,1,0,0,1,0,1
Hungary,2014-01-01,0,1,0,0,1,0,12
Iceland,2014-01-01,0,1,0,0,1,0,1
Italy,2014-01-01,0,1,0,0,1,0,139
Jamaica,2014-01-01,0,1,0,0,1,0,113
Japan,2014-01-01,0,1,0,0,1,0,22
Kazakhstan,2014-01-01,0,1,0,0,1,0,334
Kenya,2014-01-01,0,1,0,0,1,0,341
Sri Lanka,2014-01-01,0,1,0,0,1,0,145
Lithuania,2014-01-01,0,1,0,0,1,0,23
