Id,Country,Year,VALUE,Demographic,Probability,Baseline,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Cumulative_Growth
657,Belarus,2021,34.486492,Male_Under18,3.2257080078125,34.486492,,First Year,,,0.0
666,Belarus,2022,33.12777,Male_Under18,3.356026611328125,34.486492,-3.9398672384538314,Declining,-1.2299159999999993,Sharp decline,-3.939867238453828
675,Belarus,2023,32.02666,Male_Under18,3.48892578125,34.486492,-3.3238277131240612,Declining,-0.6910039999999995,Sharp decline,-7.132740552445864
684,Belarus,2024,31.745762,Male_Under18,3.6244055175781247,34.486492,-0.8770755364437055,Stable,0.1802349999999997,Mild growth,-7.947256566426065
693,Belarus,2025,32.38713,Male_Under18,3.7624658203125003,34.486492,2.0203263667131433,Increase,0.5588939999999987,Strong growth,-6.087490719554774
702,Belarus,2026,32.86355,Male_Under18,3.903106689453125,34.486492,1.4710164191763742,Increase,0.5208115000000006,Strong growth,-4.706022288378888
711,Belarus,2027,33.428753,Male_Under18,4.0463281250000005,34.486492,1.7198476731820067,Increase,0.42634700000000336,Mild growth,-3.067111030022996
720,Belarus,2028,33.716244,Male_Under18,4.192130126953124,34.486492,0.8600111407087274,Stable,0.30418849999999864,Mild growth,-2.2334773858703727
729,Belarus,2029,34.03713,Male_Under18,4.3405126953124995,34.486492,0.9517252277566612,Stable,,,-1.3030087258512715
730,Belgium,2022,52.65835,AllGenders_AllAges,17.096292049712332,52.65835,,First Year,,,0.0
739,Belgium,2023,52.78445,AllGenders_AllAges,17.786982248520708,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
748,Belgium,2024,52.890396,AllGenders_AllAges,18.491349480968854,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
757,Belgium,2025,53.50081,AllGenders_AllAges,19.209393747056776,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
766,Belgium,2026,54.410015,AllGenders_AllAges,19.941115046784464,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
775,Belgium,2027,54.37695,AllGenders_AllAges,20.686513380151922,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
784,Belgium,2028,53.73837,AllGenders_AllAges,21.445588747159153,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
793,Belgium,2029,53.531044,AllGenders_AllAges,22.21834114780615,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
731,Belgium,2022,52.65835,AllGenders_Over18,16.668884748469523,52.65835,,First Year,,,0.0
740,Belgium,2023,52.78445,AllGenders_Over18,17.342307692307692,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
749,Belgium,2024,52.890396,AllGenders_Over18,18.029065743944635,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
758,Belgium,2025,53.50081,AllGenders_Over18,18.72915890338036,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
767,Belgium,2026,54.410015,AllGenders_Over18,19.44258717061485,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
776,Belgium,2027,54.37695,AllGenders_Over18,20.169350545648125,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
785,Belgium,2028,53.73837,AllGenders_Over18,20.909449028480168,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
794,Belgium,2029,53.531044,AllGenders_Over18,21.66288261911099,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
732,Belgium,2022,52.65835,AllGenders_Under18,4.0176286316823955,52.65835,,First Year,,,0.0
741,Belgium,2023,52.78445,AllGenders_Under18,4.179940828402365,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
750,Belgium,2024,52.890396,AllGenders_Under18,4.345467128027679,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
759,Belgium,2025,53.50081,AllGenders_Under18,4.514207530558341,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
768,Belgium,2026,54.410015,AllGenders_Under18,4.686162035994347,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
777,Belgium,2027,54.37695,AllGenders_Under18,4.861330644335702,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
786,Belgium,2028,53.73837,AllGenders_Under18,5.0397133555824,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
795,Belgium,2029,53.531044,AllGenders_Under18,5.2213101697344415,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
733,Belgium,2022,52.65835,Female_AllAges,13.922728854855551,52.65835,,First Year,,,0.0
742,Belgium,2023,52.78445,Female_AllAges,14.485207100591719,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
751,Belgium,2024,52.890396,Female_AllAges,15.058823529411763,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
760,Belgium,2025,53.50081,Female_AllAges,15.6435781413157,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
769,Belgium,2026,54.410015,Female_AllAges,16.239470936303515,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
778,Belgium,2027,54.37695,Female_AllAges,16.84650191437522,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
787,Belgium,2028,53.73837,Female_AllAges,17.46467107553081,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
796,Belgium,2029,53.531044,Female_AllAges,18.093978419770277,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
734,Belgium,2022,52.65835,Female_Over18,13.574660633484164,52.65835,,First Year,,,0.0
743,Belgium,2023,52.78445,Female_Over18,14.123076923076924,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
752,Belgium,2024,52.890396,Female_Over18,14.682352941176472,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
761,Belgium,2025,53.50081,Female_Over18,15.252488687782806,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
770,Belgium,2026,54.410015,Female_Over18,15.833484162895928,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
779,Belgium,2027,54.37695,Female_Over18,16.42533936651584,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
788,Belgium,2028,53.73837,Female_Over18,17.02805429864253,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
797,Belgium,2029,53.531044,Female_Over18,17.64162895927602,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
735,Belgium,2022,52.65835,Female_Under18,3.2718412808910524,52.65835,,First Year,,,0.0
744,Belgium,2023,52.78445,Female_Under18,3.4040236686390517,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
753,Belgium,2024,52.890396,Female_Under18,3.538823529411763,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
762,Belgium,2025,53.50081,Female_Under18,3.676240863209188,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
771,Belgium,2026,54.410015,Female_Under18,3.816275670031325,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
780,Belgium,2027,54.37695,Female_Under18,3.958927949878176,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
789,Belgium,2028,53.73837,Female_Under18,4.104197702749739,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
798,Belgium,2029,53.531044,Female_Under18,4.252084928646012,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
736,Belgium,2022,52.65835,Male_AllAges,14.229847873712655,52.65835,,First Year,,,0.0
745,Belgium,2023,52.78445,Male_AllAges,14.804733727810646,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
754,Belgium,2024,52.890396,Male_AllAges,15.391003460207612,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
763,Belgium,2025,53.50081,Male_AllAges,15.988657070903544,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
772,Belgium,2026,54.410015,Male_AllAges,16.597694559898446,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
781,Belgium,2027,54.37695,Male_AllAges,17.218115927192322,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
790,Belgium,2028,53.73837,Male_AllAges,17.849921172785166,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
799,Belgium,2029,53.531044,Male_AllAges,18.493110296676974,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
737,Belgium,2022,52.65835,Male_Over18,13.87410167686984,52.65835,,First Year,,,0.0
746,Belgium,2023,52.78445,Male_Over18,14.434615384615382,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
755,Belgium,2024,52.890396,Male_Over18,15.006228373702424,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
764,Belgium,2025,53.50081,Male_Over18,15.588940644130956,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
773,Belgium,2026,54.410015,Male_Over18,16.18275219590098,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
782,Belgium,2027,54.37695,Male_Over18,16.787663029012514,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
791,Belgium,2028,53.73837,Male_Over18,17.403673143465532,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
800,Belgium,2029,53.531044,Male_Over18,18.030782539260045,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
738,Belgium,2022,52.65835,Male_Under18,3.3440142503224717,52.65835,,First Year,,,0.0
747,Belgium,2023,52.78445,Male_Under18,3.4791124260355,52.65835,0.2394681945028676,Stable,0.11602300000000197,Mild growth,0.239468194502868
756,Belgium,2024,52.890396,Male_Under18,3.6168858131487873,52.65835,0.20071441494606823,Stable,0.35818000000000083,Mild growth,0.4406632566345204
765,Belgium,2025,53.50081,Male_Under18,3.7573344116623315,52.65835,1.1541112303262047,Increase,0.7598094999999992,Strong growth,1.5998602310934595
774,Belgium,2026,54.410015,Male_Under18,3.9004582215761334,52.65835,1.6994228685509594,Increase,0.4380699999999997,Mild growth,3.326471490276476
783,Belgium,2027,54.37695,Male_Under18,4.046257242890195,52.65835,-0.0607700622762164,Stable,-0.335822499999999,Mild decline,3.2636799292040144
792,Belgium,2028,53.73837,Male_Under18,4.194731475604514,52.65835,-1.174357885096533,Declining,-0.42295299999999963,Mild decline,2.0509947615145645
801,Belgium,2029,53.531044,Male_Under18,4.345880919719085,52.65835,-0.3858062684074737,Stable,,,1.6572756267524575
802,Belize,2023,20.494967,AllGenders_AllAges,19.598134661117715,20.494967,,First Year,,,0.0
811,Belize,2024,20.789833,AllGenders_AllAges,20.38989930142687,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
820,Belize,2025,20.626268,AllGenders_AllAges,21.19734244946492,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
829,Belize,2026,20.696041,AllGenders_AllAges,22.020464105231866,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
838,Belize,2027,20.958374,AllGenders_AllAges,22.859264268727706,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
847,Belize,2028,21.248997,AllGenders_AllAges,23.713742939952436,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
856,Belize,2029,21.771566,AllGenders_AllAges,24.58390011890606,20.494967,2.4592643125696645,Increase,,,6.22884145165982
803,Belize,2023,20.494967,AllGenders_Over18,8.341074613555291,20.494967,,First Year,,,0.0
812,Belize,2024,20.789833,AllGenders_Over18,8.678054027942926,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
821,Belize,2025,20.626268,AllGenders_Over18,9.021706302021402,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
830,Belize,2026,20.696041,AllGenders_Over18,9.372031435790724,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
839,Belize,2027,20.958374,AllGenders_Over18,9.72902942925089,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
848,Belize,2028,21.248997,AllGenders_Over18,10.092700282401902,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
857,Belize,2029,21.771566,AllGenders_Over18,10.463043995243758,20.494967,2.4592643125696645,Increase,,,6.22884145165982
804,Belize,2023,20.494967,AllGenders_Under18,3.526307966706299,20.494967,,First Year,,,0.0
813,Belize,2024,20.789833,AllGenders_Under18,3.6687708085612365,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
822,Belize,2025,20.626268,AllGenders_Under18,3.8140546967895346,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
831,Belize,2026,20.696041,AllGenders_Under18,3.9621596313911986,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
840,Belize,2027,20.958374,AllGenders_Under18,4.113085612366227,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
849,Belize,2028,21.248997,AllGenders_Under18,4.266832639714624,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
858,Belize,2029,21.771566,AllGenders_Under18,4.423400713436384,20.494967,2.4592643125696645,Increase,,,6.22884145165982
805,Belize,2023,20.494967,Female_AllAges,16.51075728299643,20.494967,,First Year,,,0.0
814,Belize,2024,20.789833,Female_AllAges,17.177791877229488,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
823,Belize,2025,20.626268,Female_AllAges,17.858035077288942,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
832,Belize,2026,20.696041,Female_AllAges,18.55148688317479,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
841,Belize,2027,20.958374,Female_AllAges,19.25814729488704,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
850,Belize,2028,21.248997,Female_AllAges,19.978016312425687,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
859,Belize,2029,21.771566,Female_AllAges,20.711093935790725,20.494967,2.4592643125696645,Increase,,,6.22884145165982
806,Belize,2023,20.494967,Female_Over18,7.027069708680142,20.494967,,First Year,,,0.0
815,Belize,2024,20.789833,Female_Over18,7.310963324910821,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
824,Belize,2025,20.626268,Female_Over18,7.600478596908442,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
833,Belize,2026,20.696041,Female_Over18,7.895615524673007,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
842,Belize,2027,20.958374,Female_Over18,8.196374108204514,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
851,Belize,2028,21.248997,Female_Over18,8.502754347502973,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
860,Belize,2029,21.771566,Female_Over18,8.814756242568372,20.494967,2.4592643125696645,Increase,,,6.22884145165982
807,Belize,2023,20.494967,Female_Under18,2.970793697978595,20.494967,,First Year,,,0.0
816,Belize,2024,20.789833,Female_Under18,3.0908137633769326,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
825,Belize,2025,20.626268,Female_Under18,3.213210463733649,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
834,Belize,2026,20.696041,Female_Under18,3.3379837990487493,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
843,Belize,2027,20.958374,Female_Under18,3.4651337693222315,20.494967,1.2675516056428249,Increase,0.2764779999999991,Mild growth,2.2610770732150978
852,Belize,2028,21.248997,Female_Under18,3.5946603745541017,20.494967,1.3866676871020722,Increase,0.4065960000000004,Mild growth,3.6790983854719075
861,Belize,2029,21.771566,Female_Under18,3.7265636147443506,20.494967,2.4592643125696645,Increase,,,6.22884145165982
808,Belize,2023,20.494967,Male_AllAges,26.17559081450654,20.494967,,First Year,,,0.0
817,Belize,2024,20.789833,Male_AllAges,27.233084683412606,20.494967,1.4387239559839449,Increase,0.06565050000000028,Stable,1.4387239559839375
826,Belize,2025,20.626268,Male_AllAges,28.311519024970274,20.494967,-0.7867547565197031,Stable,-0.04689600000000027,Stable,0.6406499703073469
835,Belize,2026,20.696041,Male_AllAges,29.410893839179547,20.494967,0.3382725367478079,Stable,0.16605299999999978,Mild growth,0.9810896499613879
